#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Mean Precision (%),TP,FN,FP,TP_MEAN,FN_MEAN,FP_MEAN,TP_TOTAL,FP_TOTAL,FN_TOTAL,Number_of_objects,,,,confidence,Precision,Recall
frame653.jpg,0,,0.0778677464,0.0779283047,60.1420824528,60.1800103188,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame654.jpg,0,,0.09877038,0.0988297462,60.2408528328,60.278840065,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame655.jpg,0,,0.0787401199,0.0787985325,60.3195929527,60.3576385975,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame656.jpg,0,,0.0955700874,0.0956404209,60.4151630402,60.4532790184,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame657.jpg,0,,0.1281664371,0.1282365322,60.5433294773,60.5815155506,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame658.jpg,0,,0.1402363777,0.1402964592,60.683565855,60.7218120098,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame659.jpg,0,,0.1424691677,0.1425282955,60.8260350227,60.8643403053,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame660.jpg,0,,0.1296770573,0.1297414303,60.95571208,60.9940817356,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame661.jpg,0,,0.1202685833,0.1203222275,61.0759806633,61.1144039631,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame662.jpg,0,,0.1181762218,0.1182260513,61.1941568851,61.2326300144,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame663.jpg,0,,0.1207950115,0.1208674908,61.3149518967,61.3534975052,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame664.jpg,0,,0.1320359707,0.1320884228,61.4469878674,61.485585928,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame665.jpg,0,,0.1229889393,0.1230454445,61.5699768066,61.6086313725,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame666.jpg,0,,0.0833101273,0.0833625793,61.6532869339,61.6919939518,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame667.jpg,0,,0.0848076344,0.0848610401,61.7380945683,61.7768549919,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame668.jpg,0,,0.0819704533,0.082023859,61.8200650215,61.8588788509,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame669.jpg,0,,0.0839960575,0.0840470791,61.904061079,61.94292593,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame670.jpg,0,,0.080630064,0.0806860924,61.984691143,62.0236120224,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame671.jpg,0,,0.0858693123,0.0859293938,62.0705604553,62.1095414162,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame672.jpg,0,,0.0841510296,0.084207058,62.1547114849,62.1937484741,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame673.jpg,0,,0.0907056332,0.0907580853,62.2454171181,62.2845065594,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame674.jpg,0,,0.0788326263,0.0788872242,62.3242497444,62.3633937836,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame675.jpg,0,,0.0851852894,0.0852415562,62.4094350338,62.4486353397,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame676.jpg,0,,0.0767686367,0.0768215656,62.4862036705,62.5254569054,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame677.jpg,0,,0.0888502598,0.0889072418,62.5750539303,62.6143641472,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame678.jpg,0,,0.0800421238,0.0800952911,62.6550960541,62.6944594383,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame679.jpg,0,,0.0861456394,0.0862014294,62.7412416935,62.7806608677,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame680.jpg,0,,0.0769238472,0.0769805908,62.8181655407,62.8576414585,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame681.jpg,0,,0.085329771,0.0853857994,62.9034953117,62.9430272579,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame682.jpg,0,,0.0815885067,0.0816476345,62.9850838184,63.0246748924,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame683.jpg,0,,0.0890817642,0.0891373158,63.0741655827,63.1138122082,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame684.jpg,0,,0.0847108364,0.0847685337,63.1588764191,63.1985807419,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame685.jpg,0,,0.0879471302,0.0880055428,63.2468235493,63.2865862846,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame686.jpg,0,,0.0831401348,0.0831997395,63.3299636841,63.3697860241,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame687.jpg,0,,0.086537838,0.086591959,63.4165015221,63.4563779831,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame688.jpg,0,,0.081517458,0.081571579,63.49801898,63.5379495621,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame689.jpg,0,,0.0921583176,0.0922105312,63.5901772976,63.6301600933,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame690.jpg,0,,0.084079504,0.0841319561,63.6742568016,63.7142920494,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame691.jpg,0,,0.0882232189,0.0882759094,63.7624800205,63.8025679588,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame692.jpg,0,,0.0818686485,0.0819215775,63.8443486691,63.8844895363,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame693.jpg,0,,0.0930683613,0.0931274891,63.9374170303,63.9776170254,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame694.jpg,0,,0.0868341923,0.0868880749,64.0242512226,64.0645051003,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame695.jpg,0,,0.0938873291,0.0939462185,64.1181385517,64.1584513187,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame696.jpg,0,,0.0813136101,0.0813670158,64.1994521618,64.2398183346,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame697.jpg,0,,0.0885596275,0.0886132717,64.2880117893,64.3284316063,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame698.jpg,0,,0.0822169781,0.0822789669,64.3702287674,64.4107105732,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame699.jpg,0,,0.0897233486,0.0897769928,64.459952116,64.500487566,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame700.jpg,0,,0.0844929218,0.0845468044,64.5444450378,64.5850343704,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame701.jpg,0,,0.0885601044,0.0886318684,64.6330051422,64.6736662388,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame702.jpg,0,,0.0870494843,0.0871026516,64.7200546265,64.7607688904,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame703.jpg,0,,0.0898692608,0.0899233818,64.8099238873,64.8506922722,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame704.jpg,0,,0.085464716,0.0855174065,64.8953886032,64.9362096786,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame705.jpg,0,,0.089851141,0.0899050236,64.9852397442,65.0261147022,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame706.jpg,0,,0.0891225338,0.0891816616,65.074362278,65.1152963638,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame707.jpg,0,,0.0875680447,0.0876276493,65.1619303226,65.2029240131,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame708.jpg,0,,0.0823733807,0.0824284554,65.2443037033,65.2853524685,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame709.jpg,0,,0.08878088,0.0888361931,65.3330845833,65.3741886616,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame710.jpg,0,,0.0831563473,0.0832102299,65.4162409306,65.4573988914,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame711.jpg,0,,0.0948965549,0.0949499607,65.5111374855,65.5523488522,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame712.jpg,0,,0.0798778534,0.0799341202,65.5910153389,65.6322829723,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame713.jpg,0,,0.0884788036,0.0885324478,65.6794941425,65.7208154202,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame714.jpg,0,,0.0822293758,0.082285881,65.7617235184,65.8031013012,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame715.jpg,0,,0.0899806023,0.090034008,65.8517041206,65.8931353092,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame716.jpg,0,,0.0832743645,0.0833313465,65.9349784851,65.9764666557,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame717.jpg,0,,0.0924339294,0.0924882889,66.0274124146,66.0689549446,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame718.jpg,0,,0.0829856396,0.0830395222,66.1103980541,66.1519944668,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame719.jpg,0,,0.0858955383,0.0859498978,66.1962935925,66.2379443645,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame720.jpg,0,,0.0823044777,0.0823614597,66.2785980701,66.3203058243,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame721.jpg,0,,0.09121418,0.091268301,66.3698122501,66.4115741253,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame722.jpg,0,,0.0840117931,0.0840649605,66.4538240433,66.4956390858,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame723.jpg,0,,0.0865626335,0.0866162777,66.5403866768,66.5822553635,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame724.jpg,0,,0.0805492401,0.0806026459,66.6209359169,66.6628580093,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame725.jpg,0,,0.0984485149,0.0985114574,66.7193844318,66.7613694668,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame726.jpg,0,,0.0847313404,0.0847845078,66.8041157722,66.8461539745,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame727.jpg,0,,0.0923280716,0.0923819542,66.8964438438,66.9385359287,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame728.jpg,0,,0.0938606262,0.0939245224,66.9903044701,67.0324604511,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame729.jpg,0,,0.1547563076,0.1548409462,67.1450607777,67.1873013973,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame730.jpg,0,,0.169052124,0.1691200733,67.3141129017,67.3564214706,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame731.jpg,0,,0.1703650951,0.1704483032,67.4844779968,67.5268697739,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame732.jpg,0,,0.1289913654,0.1290793419,67.6134693623,67.6559491158,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame733.jpg,0,,0.1350052357,0.1350982189,67.7484745979,67.7910473347,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame734.jpg,0,,0.1705188751,0.1705844402,67.9189934731,67.9616317749,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame735.jpg,0,,0.1684987545,0.168586731,68.0874922276,68.1302185059,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame736.jpg,0,,0.1720645428,0.1721286774,68.2595567703,68.3023471832,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame737.jpg,0,,0.1706953049,0.170759201,68.4302520752,68.4731063843,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame738.jpg,0,,0.1772480011,0.177336216,68.6075000763,68.6504426003,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame739.jpg,0,,0.1736562252,0.1737458706,68.7811563015,68.8241884708,10.1031243312,4.1957730621,0,0,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame740.jpg,0,,0.179787159,0.1798772812,68.9609434605,69.004065752,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame741.jpg,0,,0.1751365662,0.1752057076,69.1360800266,69.1792714596,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame742.jpg,0,,0.1702330112,0.1703166962,69.3063130379,69.3495881557,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame743.jpg,0,,0.1701872349,0.1702513695,69.4765002728,69.5198395252,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame744.jpg,0,,0.1198318005,0.1198990345,69.5963320732,69.6397385597,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame745.jpg,0,,0.1191115379,0.1191847324,69.7154436111,69.7589232922,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame746.jpg,0,,0.1226673126,0.1227314472,69.8381109238,69.8816547394,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame747.jpg,0,,0.1370644569,0.1371283531,69.9751753807,70.0187830925,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame748.jpg,0,,0.1253216267,0.1253955364,70.1004970074,70.1441786289,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame749.jpg,0,,0.1196613312,0.1197297573,70.2201583385,70.2639083862,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame750.jpg,0,,0.1190111637,0.1190805435,70.3391695023,70.3829889297,10.1031243312,4.1957730621,0,1,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame751.jpg,0,,0.1228990555,0.1229631901,70.4620685577,70.5059521198,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame752.jpg,0,,0.1197397709,0.1198303699,70.5818083286,70.6257824898,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame753.jpg,0,,0.1224746704,0.1225435734,70.704282999,70.7483260632,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame754.jpg,0,,0.1182889938,0.1183562279,70.8225719929,70.866682291,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame755.jpg,0,,0.1090345383,0.1090979576,70.9316065311,70.9757802486,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame756.jpg,0,,0.1063699722,0.1064312458,71.0379765034,71.0822114944,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame757.jpg,0,,0.0954904556,0.0955514908,71.133466959,71.1777629852,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame758.jpg,0,,0.0972428322,0.0973017216,71.2307097912,71.2750647068,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame759.jpg,0,,0.1013972759,0.1015272141,71.3321070671,71.3765919209,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame760.jpg,0,,0.1051430702,0.1052060127,71.4372501373,71.4817979336,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame761.jpg,0,,0.0972006321,0.0972592831,71.5344507694,71.5790572166,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame762.jpg,0,,0.1050572395,0.1051175594,71.639508009,71.6841747761,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame763.jpg,0,,0.0941674709,0.0942261219,71.7336754799,71.778400898,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame764.jpg,0,,0.1059758663,0.1060369015,71.8396513462,71.8844377995,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame765.jpg,0,,0.1204314232,0.1204893589,71.9600827694,72.0049271584,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame766.jpg,0,,0.0983810425,0.0984628201,72.0584638119,72.1033899784,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame767.jpg,0,,0.0985677242,0.0986261368,72.1570315361,72.2020161152,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame768.jpg,0,,0.1081945896,0.1082551479,72.2652261257,72.3102712631,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame769.jpg,0,,0.1055033207,0.1055648327,72.3707294464,72.4158360958,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame770.jpg,0,,0.1004364491,0.1005139351,72.4711658955,72.5163500309,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame771.jpg,0,,0.0992789268,0.0993564129,72.5704448223,72.6157064438,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame772.jpg,0,,0.1072947979,0.1073532104,72.6777396202,72.7230596542,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame773.jpg,0,,0.1126496792,0.1127090454,72.7903892994,72.8357686996,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame774.jpg,0,,0.1048696041,0.1049370766,72.8952589035,72.9407057762,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame775.jpg,0,,0.0957272053,0.095788002,72.9909861088,73.0364937782,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame776.jpg,0,,0.1006708145,0.1007528305,73.0916569233,73.1372466087,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame777.jpg,0,,0.0964698792,0.0965452194,73.1881268024,73.2337918282,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame778.jpg,0,,0.106877327,0.1069419384,73.2950041294,73.3407337666,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame779.jpg,0,,0.0967643261,0.0968272686,73.3917684555,73.4375610352,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame780.jpg,0,,0.1025624275,0.102627039,73.494330883,73.5401880741,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame781.jpg,0,,0.0965762138,0.0966682434,73.5909070969,73.6368563175,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame782.jpg,0,,0.1151115894,0.1151907444,73.7060186863,73.7520470619,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame783.jpg,0,,0.1130852699,0.1131696701,73.8191039562,73.865216732,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame784.jpg,0,,0.1081018448,0.1081628799,73.927205801,73.973379612,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame785.jpg,0,,0.1089046001,0.1089661121,74.0361104012,74.0823457241,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame786.jpg,0,,0.1003921032,0.1004881859,74.1365025043,74.18283391,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame787.jpg,0,,0.0996215343,0.0996823311,74.2361240387,74.2825162411,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame788.jpg,0,,0.1015896797,0.1016554832,74.3377137184,74.3841717243,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame789.jpg,0,,0.0982475281,0.0983245373,74.4359612465,74.4824962616,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame790.jpg,0,,0.1074671745,0.1075294018,74.543428421,74.5900256634,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame791.jpg,0,,0.1098585129,0.1099145412,74.6532869339,74.6999402046,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame792.jpg,0,,0.0858776569,0.085931778,74.7391645908,74.7858719826,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame793.jpg,0,,0.0921576023,0.0922110081,74.8313221931,74.8780829906,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame794.jpg,0,,0.0841445923,0.0841989517,74.9154667854,74.9622819424,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame795.jpg,0,,0.0906202793,0.0906722546,75.0060870647,75.0529541969,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame796.jpg,0,,0.0865828991,0.086635828,75.0926699638,75.1395900249,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame797.jpg,0,,0.0955986977,0.09567523,75.1882686615,75.235265255,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame798.jpg,0,,0.0813157558,0.08137393,75.2695844173,75.316639185,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame799.jpg,0,,0.0892007351,0.0892529488,75.3587851524,75.4058921337,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame800.jpg,0,,0.0870268345,0.0870838165,75.4458119869,75.4929759502,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame801.jpg,0,,0.0903401375,0.0903947353,75.5361521244,75.5833706856,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame802.jpg,0,,0.10521245,0.1052708626,75.6413645744,75.6886415482,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame803.jpg,0,,0.1113481522,0.1114029884,75.7527127266,75.8000445366,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
frame804.jpg,0,,0.1260581017,0.1261312962,75.8787708282,75.9261758327,10.1031243312,4.1957730621,0,2,0,0.0664697194,0.7836041359,0,180,0,2122,2302,,,,,,
