#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Mean Precision (%),TP_MEAN,FN_MEAN,FP_MEAN,TP_TOTAL,FP_TOTAL,FN_TOTAL,precison,recall
frame268.jpg,2,"name:rect,x: 281 ,y: 119,width: 37, height: 132",0.0696387291,0.0700333118,19.5988283157,34.1393022537,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame268.jpg,2,"name:rect,x: 139 ,y: -37,width: 491, height: 596",0.0696387291,0.070168972,19.5988283157,34.2094712257,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame269.jpg,2,"name:rect,x: 136 ,y: -39,width: 493, height: 597",0.0801906586,0.0805978775,19.6790189743,34.2900691032,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame269.jpg,2,"name:rect,x: 280 ,y: 120,width: 39, height: 131",0.0801906586,0.0807435513,19.6790189743,34.3708126545,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame270.jpg,2,"name:rect,x: 279 ,y: 122,width: 40, height: 129",0.0728240013,0.0732126236,19.7518429756,34.4440252781,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame270.jpg,2,"name:rect,x: 136 ,y: -40,width: 495, height: 598",0.0728240013,0.0733785629,19.7518429756,34.517403841,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame271.jpg,1,"name:rect,x: 134 ,y: -52,width: 493, height: 608",0.081884861,0.0821218491,19.8337278366,34.5995256901,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame272.jpg,2,"name:rect,x: 135 ,y: -41,width: 494, height: 599",0.0694422722,0.0698311329,19.9031701088,34.669356823,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame272.jpg,2,"name:rect,x: 274 ,y: 118,width: 40, height: 133",0.0694422722,0.0699641705,19.9031701088,34.7393209934,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame273.jpg,1,"name:rect,x: 130 ,y: -51,width: 497, height: 605",0.0836844444,0.0839221478,19.9868545532,34.8232431412,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame274.jpg,2,"name:rect,x: 273 ,y: 113,width: 40, height: 136",0.0826256275,0.0830430984,20.0694801807,34.9062862396,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame274.jpg,2,"name:rect,x: 134 ,y: -28,width: 497, height: 586",0.0826256275,0.0831954479,20.0694801807,34.9894816875,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame275.jpg,2,"name:rect,x: 273 ,y: 115,width: 40, height: 136",0.0857172012,0.0861058235,20.155197382,35.0755875111,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame275.jpg,2,"name:rect,x: 136 ,y: -25,width: 496, height: 583",0.0857172012,0.0862438679,20.155197382,35.1618313789,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame276.jpg,2,"name:rect,x: 270 ,y: 104,width: 43, height: 147",0.0772743225,0.0778906345,20.2324717045,35.2397220135,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame276.jpg,2,"name:rect,x: 131 ,y: -38,width: 499, height: 593",0.0772743225,0.0780758858,20.2324717045,35.3177978992,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame277.jpg,2,"name:rect,x: 268 ,y: 104,width: 45, height: 148",0.0808422565,0.0812609196,20.313313961,35.3990588188,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame277.jpg,2,"name:rect,x: 133 ,y: -34,width: 496, height: 591",0.0808422565,0.0814344883,20.313313961,35.4804933071,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame278.jpg,2,"name:rect,x: 267 ,y: 103,width: 45, height: 148",0.0775208473,0.077912569,20.3908348083,35.5584058762,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame278.jpg,2,"name:rect,x: 132 ,y: -37,width: 496, height: 594",0.0775208473,0.0780470371,20.3908348083,35.6364529133,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame279.jpg,2,"name:rect,x: 267 ,y: 103,width: 45, height: 146",0.0866081715,0.0870153904,20.4774429798,35.7234683037,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame279.jpg,2,"name:rect,x: 132 ,y: -39,width: 498, height: 595",0.0866081715,0.0871562958,20.4774429798,35.8106245995,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame280.jpg,2,"name:rect,x: 268 ,y: 101,width: 41, height: 149",0.0770573616,0.0774896145,20.5545003414,35.8881142139,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame280.jpg,2,"name:rect,x: 130 ,y: -48,width: 500, height: 602",0.0770573616,0.077631712,20.5545003414,35.9657459259,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame281.jpg,2,"name:rect,x: 267 ,y: 102,width: 42, height: 148",0.0891315937,0.0895383358,20.6436319351,36.0552842617,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame281.jpg,2,"name:rect,x: 131 ,y: -40,width: 497, height: 596",0.0891315937,0.0896787643,20.6436319351,36.144963026,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame282.jpg,2,"name:rect,x: 267 ,y: 103,width: 42, height: 146",0.0798974037,0.0802989006,20.7235293388,36.2252619267,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame282.jpg,2,"name:rect,x: 130 ,y: -48,width: 498, height: 603",0.0798974037,0.0804326534,20.7235293388,36.3056945801,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame283.jpg,2,"name:rect,x: 267 ,y: 103,width: 41, height: 148",0.0864636898,0.086853981,20.8099930286,36.3925485611,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame283.jpg,2,"name:rect,x: 133 ,y: -35,width: 498, height: 590",0.0864636898,0.0869972706,20.8099930286,36.4795458317,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame284.jpg,2,"name:rect,x: 266 ,y: 104,width: 41, height: 148",0.0756647587,0.0761501789,20.8856577873,36.5556960106,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame284.jpg,2,"name:rect,x: 134 ,y: -27,width: 498, height: 584",0.0756647587,0.0763194561,20.8856577873,36.6320154667,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame285.jpg,1,"name:rect,x: 266 ,y: 105,width: 40, height: 149",0.0882518291,0.0885145664,20.9739096165,36.7205300331,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame286.jpg,2,"name:rect,x: 266 ,y: 106,width: 39, height: 149",0.0695512295,0.0699446201,21.0434608459,36.7904746532,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame286.jpg,2,"name:rect,x: 131 ,y: -40,width: 500, height: 594",0.0695512295,0.0701143742,21.0434608459,36.8605890274,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame287.jpg,1,"name:rect,x: 264 ,y: 106,width: 40, height: 149",0.080009222,0.0802588463,21.123470068,36.9408478737,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame288.jpg,1,"name:rect,x: 264 ,y: 108,width: 39, height: 147",0.0688920021,0.0693244934,21.1923620701,37.0101723671,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame289.jpg,2,"name:rect,x: 263 ,y: 110,width: 39, height: 146",0.079914093,0.0803284645,21.2722761631,37.0905008316,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame289.jpg,2,"name:rect,x: 133 ,y: -29,width: 498, height: 584",0.079914093,0.0804708004,21.2722761631,37.170971632,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame290.jpg,2,"name:rect,x: 263 ,y: 110,width: 38, height: 146",0.0707066059,0.0711052418,21.342982769,37.2420768738,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame290.jpg,2,"name:rect,x: 132 ,y: -32,width: 498, height: 587",0.0707066059,0.0712485313,21.342982769,37.3133254051,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame291.jpg,2,"name:rect,x: 262 ,y: 112,width: 38, height: 143",0.0824766159,0.0828683376,21.4254593849,37.3961937428,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame291.jpg,2,"name:rect,x: 129 ,y: -33,width: 500, height: 585",0.0824766159,0.0830118656,21.4254593849,37.4792056084,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame292.jpg,2,"name:rect,x: 262 ,y: 110,width: 38, height: 145",0.0699737072,0.0703735352,21.4954330921,37.5495791435,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame292.jpg,2,"name:rect,x: 131 ,y: -35,width: 499, height: 589",0.0699737072,0.0705189705,21.4954330921,37.620098114,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame293.jpg,2,"name:rect,x: 261 ,y: 113,width: 37, height: 143",0.0786798,0.0790948868,21.5741128922,37.6991930008,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame293.jpg,2,"name:rect,x: 132 ,y: -33,width: 497, height: 589",0.0786798,0.0792365074,21.5741128922,37.7784295082,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame294.jpg,2,"name:rect,x: 260 ,y: 115,width: 39, height: 140",0.0686943531,0.0690901279,21.6428072453,37.8475196362,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame294.jpg,2,"name:rect,x: 131 ,y: -32,width: 499, height: 586",0.0686943531,0.0692207813,21.6428072453,37.9167404175,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame295.jpg,1,"name:rect,x: 261 ,y: 114,width: 38, height: 141",0.0817451477,0.0820083618,21.724552393,37.9987487793,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame296.jpg,2,"name:rect,x: 260 ,y: 114,width: 38, height: 139",0.0711226463,0.0715513229,21.7956750393,38.0703001022,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame296.jpg,2,"name:rect,x: 131 ,y: -30,width: 499, height: 583",0.0711226463,0.071693182,21.7956750393,38.1419932842,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame297.jpg,1,"name:rect,x: 260 ,y: 110,width: 37, height: 144",0.0827689171,0.083044529,21.8784439564,38.2250378132,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame298.jpg,1,"name:rect,x: 260 ,y: 105,width: 37, height: 147",0.068046093,0.0682880878,21.9464900494,38.293325901,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame299.jpg,2,"name:rect,x: 259 ,y: 105,width: 39, height: 147",0.0788567066,0.0792958736,22.025346756,38.3726217747,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame299.jpg,2,"name:rect,x: 135 ,y: -25,width: 495, height: 582",0.0788567066,0.079441309,22.025346756,38.4520630836,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame300.jpg,1,"name:rect,x: 258 ,y: 105,width: 39, height: 146",0.0715007782,0.0717456341,22.0968475342,38.5238087177,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame301.jpg,2,"name:rect,x: 258 ,y: 103,width: 39, height: 146",0.0789322853,0.0793812275,22.1757798195,38.6031899452,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame301.jpg,2,"name:rect,x: 133 ,y: -32,width: 498, height: 588",0.0789322853,0.079536438,22.1757798195,38.6827263832,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame302.jpg,2,"name:rect,x: 258 ,y: 104,width: 40, height: 147",0.0736422539,0.0740921497,22.2494220734,38.7568185329,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame302.jpg,2,"name:rect,x: 132 ,y: -32,width: 499, height: 586",0.0736422539,0.0742485523,22.2494220734,38.8310670853,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame303.jpg,1,"name:rect,x: 258 ,y: 105,width: 40, height: 147",0.0787360668,0.0789992809,22.3281581402,38.9100663662,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame304.jpg,2,"name:rect,x: 257 ,y: 106,width: 42, height: 146",0.0722732544,0.0726723671,22.4004313946,38.9827387333,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame304.jpg,2,"name:rect,x: 132 ,y: -31,width: 497, height: 586",0.0722732544,0.0728259087,22.4004313946,39.055564642,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame305.jpg,2,"name:rect,x: 259 ,y: 107,width: 40, height: 146",0.0810067654,0.0814328194,22.4814381599,39.1369974613,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame305.jpg,2,"name:rect,x: 131 ,y: -34,width: 499, height: 589",0.0810067654,0.0816001892,22.4814381599,39.2185976505,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame306.jpg,2,"name:rect,x: 259 ,y: 104,width: 40, height: 151",0.0721547604,0.0725390911,22.5535929203,39.2911367416,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame306.jpg,2,"name:rect,x: 129 ,y: -39,width: 501, height: 593",0.0721547604,0.0726766586,22.5535929203,39.3638134003,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame307.jpg,2,"name:rect,x: 259 ,y: 108,width: 39, height: 147",0.0810682774,0.0814754963,22.6346611977,39.4452888966,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame307.jpg,2,"name:rect,x: 131 ,y: -38,width: 498, height: 592",0.0810682774,0.0816214085,22.6346611977,39.526910305,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame308.jpg,2,"name:rect,x: 258 ,y: 107,width: 40, height: 148",0.0699923038,0.0704226494,22.7046535015,39.5973329544,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame308.jpg,2,"name:rect,x: 135 ,y: -22,width: 497, height: 578",0.0699923038,0.0705702305,22.7046535015,39.6679031849,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame309.jpg,1,"name:rect,x: 257 ,y: 109,width: 42, height: 146",0.0771298409,0.0773704052,22.7817833424,39.7452735901,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame310.jpg,2,"name:rect,x: 259 ,y: 109,width: 41, height: 145",0.0692090988,0.069627285,22.8509924412,39.8149008751,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame310.jpg,2,"name:rect,x: 136 ,y: -16,width: 494, height: 575",0.0692090988,0.0697650909,22.8509924412,39.884665966,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame311.jpg,2,"name:rect,x: 259 ,y: 104,width: 42, height: 150",0.0830824375,0.0834810734,22.9340748787,39.9681470394,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame311.jpg,2,"name:rect,x: 131 ,y: -32,width: 497, height: 588",0.0830824375,0.0836205482,22.9340748787,40.0517675877,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame312.jpg,2,"name:rect,x: 260 ,y: 109,width: 41, height: 145",0.071215868,0.0716269016,23.0052907467,40.1233944893,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame312.jpg,2,"name:rect,x: 130 ,y: -37,width: 496, height: 592",0.071215868,0.0717718601,23.0052907467,40.1951663494,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame313.jpg,2,"name:rect,x: 260 ,y: 105,width: 41, height: 150",0.1057243347,0.1063454151,23.1110150814,40.3015117645,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame313.jpg,2,"name:rect,x: 133 ,y: -25,width: 496, height: 581",0.1057243347,0.1065165997,23.1110150814,40.4080283642,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame314.jpg,2,"name:rect,x: 260 ,y: 104,width: 43, height: 149",0.0946502686,0.0951750278,23.20566535,40.503203392,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame314.jpg,2,"name:rect,x: 131 ,y: -35,width: 496, height: 590",0.0946502686,0.0953450203,23.20566535,40.5985484123,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame315.jpg,2,"name:rect,x: 259 ,y: 104,width: 44, height: 151",0.1138720512,0.1144137383,23.3195374012,40.7129621506,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame315.jpg,2,"name:rect,x: 132 ,y: -25,width: 495, height: 581",0.1138720512,0.1145925522,23.3195374012,40.8275547028,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame316.jpg,2,"name:rect,x: 260 ,y: 104,width: 44, height: 153",0.106906414,0.107460022,23.4264438152,40.9350147247,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame316.jpg,2,"name:rect,x: 135 ,y: -22,width: 495, height: 580",0.106906414,0.1076402664,23.4264438152,41.0426549911,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame317.jpg,2,"name:rect,x: 260 ,y: 103,width: 44, height: 155",0.1140999794,0.1146571636,23.5405437946,41.1573121548,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame317.jpg,2,"name:rect,x: 129 ,y: -38,width: 499, height: 591",0.1140999794,0.1150193214,23.5405437946,41.2723314762,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame318.jpg,2,"name:rect,x: 260 ,y: 103,width: 45, height: 155",0.0951855183,0.0957677364,23.6357293129,41.3680992126,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame318.jpg,2,"name:rect,x: 130 ,y: -36,width: 497, height: 590",0.0951855183,0.0959391594,23.6357293129,41.464038372,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame319.jpg,2,"name:rect,x: 260 ,y: 102,width: 45, height: 157",0.1179683208,0.1185657978,23.7536976337,41.5826041698,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame319.jpg,2,"name:rect,x: 135 ,y: -18,width: 494, height: 575",0.1179683208,0.1187694073,23.7536976337,41.7013735771,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame320.jpg,2,"name:rect,x: 259 ,y: 102,width: 46, height: 158",0.0958845615,0.0967340469,23.8495821953,41.7981076241,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame320.jpg,2,"name:rect,x: 132 ,y: -32,width: 496, height: 586",0.0958845615,0.0970642567,23.8495821953,41.8951718807,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame321.jpg,2,"name:rect,x: 261 ,y: 103,width: 45, height: 156",0.1009202003,0.1035897732,23.9505023956,41.9987616539,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame321.jpg,2,"name:rect,x: 134 ,y: -24,width: 496, height: 580",0.1009202003,0.1092357635,23.9505023956,42.1079974175,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame322.jpg,2,"name:rect,x: 260 ,y: 103,width: 46, height: 155",0.0980429649,0.0985856056,24.0485453606,42.2065830231,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame322.jpg,2,"name:rect,x: 132 ,y: -31,width: 497, height: 585",0.0980429649,0.09902668,24.0485453606,42.3056097031,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame323.jpg,2,"name:rect,x: 261 ,y: 102,width: 45, height: 157",0.0968191624,0.0973622799,24.1453645229,42.402971983,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame323.jpg,2,"name:rect,x: 133 ,y: -30,width: 496, height: 586",0.0968191624,0.0975401402,24.1453645229,42.5005121231,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame324.jpg,1,"name:rect,x: 261 ,y: 104,width: 45, height: 154",0.1032083035,0.103536129,24.2485728264,42.6040482521,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame325.jpg,2,"name:rect,x: 261 ,y: 103,width: 45, height: 156",0.1061022282,0.1066606045,24.3546750546,42.7107088566,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame325.jpg,2,"name:rect,x: 130 ,y: -32,width: 497, height: 586",0.1061022282,0.1070616245,24.3546750546,42.8177704811,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame326.jpg,1,"name:rect,x: 262 ,y: 103,width: 45, height: 155",0.0961039066,0.0964932442,24.4507789612,42.9142637253,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame327.jpg,2,"name:rect,x: 262 ,y: 102,width: 45, height: 156",0.1101312637,0.1106750965,24.5609102249,43.0249388218,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame327.jpg,2,"name:rect,x: 133 ,y: -26,width: 495, height: 582",0.1101312637,0.1108546257,24.5609102249,43.1357934475,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame328.jpg,2,"name:rect,x: 262 ,y: 103,width: 44, height: 155",0.0963642597,0.1088867188,24.6572744846,43.2446801662,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame328.jpg,2,"name:rect,x: 130 ,y: -36,width: 498, height: 589",0.0963642597,0.1091265678,24.6572744846,43.3538067341,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame329.jpg,2,"name:rect,x: 263 ,y: 102,width: 45, height: 155",0.107001543,0.1075365543,24.7642760277,43.4613432884,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame329.jpg,2,"name:rect,x: 137 ,y: -17,width: 492, height: 576",0.107001543,0.1077194214,24.7642760277,43.5690627098,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame330.jpg,1,"name:rect,x: 263 ,y: 101,width: 44, height: 157",0.1084315777,0.108787775,24.8727076054,43.6778504848,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame331.jpg,2,"name:rect,x: 262 ,y: 102,width: 46, height: 156",0.0940008163,0.0945179462,24.9667084217,43.7723684311,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame331.jpg,2,"name:rect,x: 132 ,y: -29,width: 498, height: 583",0.0940008163,0.0946922302,24.9667084217,43.8670606613,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame332.jpg,1,"name:rect,x: 262 ,y: 101,width: 46, height: 157",0.1055467129,0.1058778763,25.0722551346,43.9729385376,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame333.jpg,2,"name:rect,x: 262 ,y: 102,width: 45, height: 155",0.0972919464,0.0981578827,25.169547081,44.0710964203,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame333.jpg,2,"name:rect,x: 127 ,y: -44,width: 501, height: 595",0.0972919464,0.0984942913,25.169547081,44.1695907116,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame334.jpg,2,"name:rect,x: 262 ,y: 102,width: 45, height: 156",0.1147880554,0.1153130531,25.2843351364,44.2849037647,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame334.jpg,2,"name:rect,x: 133 ,y: -30,width: 496, height: 585",0.1147880554,0.1154916286,25.2843351364,44.4003953934,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame335.jpg,2,"name:rect,x: 262 ,y: 102,width: 45, height: 157",0.108692646,0.1096174717,25.3930277824,44.5100128651,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame335.jpg,2,"name:rect,x: 132 ,y: -32,width: 499, height: 587",0.108692646,0.1098706722,25.3930277824,44.6198835373,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame336.jpg,2,"name:rect,x: 262 ,y: 102,width: 45, height: 157",0.1071996689,0.1081335545,25.5002274513,44.7280170918,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame336.jpg,2,"name:rect,x: 134 ,y: -24,width: 497, height: 579",0.1071996689,0.1083714962,25.5002274513,44.836388588,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame337.jpg,2,"name:rect,x: 262 ,y: 103,width: 45, height: 154",0.0980238914,0.1012260914,25.5982513428,44.9376146793,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame337.jpg,2,"name:rect,x: 134 ,y: -20,width: 497, height: 576",0.0980238914,0.1014733315,25.5982513428,45.0390880108,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame338.jpg,2,"name:rect,x: 262 ,y: 103,width: 45, height: 155",0.1088294983,0.1095738411,25.7070808411,45.1486618519,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame338.jpg,2,"name:rect,x: 134 ,y: -23,width: 498, height: 577",0.1088294983,0.1100139618,25.7070808411,45.2586758137,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame339.jpg,1,"name:rect,x: 263 ,y: 103,width: 43, height: 154",0.0982396603,0.0987393856,25.8053205013,45.3574151993,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame340.jpg,2,"name:rect,x: 263 ,y: 103,width: 42, height: 153",0.1077048779,0.1085996628,25.9130253792,45.4660148621,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame340.jpg,2,"name:rect,x: 128 ,y: -37,width: 501, height: 588",0.1077048779,0.1090416908,25.9130253792,45.5750565529,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame341.jpg,2,"name:rect,x: 263 ,y: 104,width: 42, height: 153",0.108407259,0.1093668938,26.0214326382,45.6844234467,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame341.jpg,2,"name:rect,x: 130 ,y: -34,width: 501, height: 587",0.108407259,0.1095871925,26.0214326382,45.7940106392,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame342.jpg,2,"name:rect,x: 261 ,y: 104,width: 43, height: 153",0.0979979038,0.0987644196,26.119430542,45.8927750587,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame342.jpg,2,"name:rect,x: 131 ,y: -32,width: 500, height: 586",0.0979979038,0.09897542,26.119430542,45.9917504787,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame343.jpg,2,"name:rect,x: 263 ,y: 105,width: 41, height: 152",0.1108198166,0.1113636494,26.2302503586,46.1031141281,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame343.jpg,2,"name:rect,x: 132 ,y: -28,width: 500, height: 582",0.1108198166,0.111543417,26.2302503586,46.2146575451,6.9062459767,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
