#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Mean Precision (%),TP,FN,FP,TP_MEAN,FN_MEAN,FP_MEAN,TP_TOTAL,FP_TOTAL,FN_TOTAL,Number_of_objects,,Confidence,Precision,Recall
frame761.jpg,0,,2.5134589672,2.51369977,1912.3889186382,1912.5675439835,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame762.jpg,0,,2.5210578442,2.5213024616,1914.9099764824,1915.0888464451,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame763.jpg,0,,2.5131947994,2.5134327412,1917.4231712818,1917.6022791863,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame764.jpg,0,,2.5177645683,2.5180003643,1919.9409358502,1920.1202795506,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame765.jpg,0,,2.5167217255,2.5169563293,1922.4576575756,1922.6372358799,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame766.jpg,0,,2.5133061409,2.5136528015,1924.9709637165,1925.1508886814,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame767.jpg,0,,2.5163612366,2.5165951252,1927.4873249531,1927.6674838066,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame768.jpg,0,,2.5185582638,2.5187952518,1930.0058832169,1930.1862790585,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame769.jpg,0,,2.5163805485,2.5166189671,1932.5222637653,1932.7028980255,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame770.jpg,0,,2.5196204185,2.5198514462,1935.0418841839,1935.2227494717,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame771.jpg,0,,2.5195651054,2.5197989941,1937.5614492893,1937.7425484657,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame772.jpg,0,,2.5129776001,2.5132143497,1940.0744268894,1940.2557628155,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame773.jpg,0,,2.519094944,2.519336462,1942.5935218334,1942.7750992775,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame774.jpg,0,,2.5153698921,2.5156075954,1945.1088917255,1945.2907068729,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame775.jpg,0,,2.5181367397,2.5183758736,1947.6270284653,1947.8090827465,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame776.jpg,0,,2.5189800262,2.5192160606,1950.1460084915,1950.3282988072,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame777.jpg,0,,2.5147967339,2.5150327682,1952.6608052254,1952.8433315754,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame778.jpg,0,,2.5189971924,2.5192348957,1955.1798024178,1955.3625664711,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame779.jpg,0,,2.5153026581,2.5155363083,1957.6951050758,1957.8781027794,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame780.jpg,0,,2.5158314705,2.5160698891,1960.2109365463,1960.3941726685,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame781.jpg,0,,2.5168540478,2.5170741081,1962.7277905941,1962.9112467766,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame782.jpg,0,,2.5150513649,2.5152595043,1965.242841959,1965.4265062809,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame783.jpg,0,,2.5945320129,2.5947663784,1967.8373739719,1968.0212726593,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame784.jpg,0,,2.5144045353,2.51475811,1970.3517785072,1970.5360307694,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame785.jpg,0,,2.520029068,2.520264864,1972.8718075752,1973.0562956333,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame786.jpg,0,,2.5149371624,2.5151708126,1975.3867447376,1975.5714664459,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame787.jpg,0,,2.5143921375,2.5146305561,1977.9011368752,1978.086097002,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame788.jpg,0,,2.5211787224,2.5214219093,1980.4223155975,1980.6075189114,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame789.jpg,0,,2.5171816349,2.517414093,1982.9394972324,1983.1249330044,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame790.jpg,0,,2.514847517,2.5150842667,1985.4543447495,1985.6400172711,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame791.jpg,0,,2.5249900818,2.5252251625,1987.9793348312,1988.1652424336,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame792.jpg,0,,2.5151431561,2.5153946877,1990.4944779873,1990.6806371212,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame793.jpg,0,,2.5146176815,2.514850378,1993.0090956688,1993.1954874992,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame794.jpg,0,,2.5181236267,2.5183675289,1995.5272192955,1995.7138550282,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame795.jpg,0,,2.5155966282,2.5158307552,1998.0428159237,1998.2296857834,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame796.jpg,0,,2.516446352,2.5166697502,2000.5592622757,2000.7463555336,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame797.jpg,0,,2.5220525265,2.5222907066,2003.0813148022,2003.2686462402,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame798.jpg,0,,2.5203342438,2.5205733776,2005.601649046,2005.7892196179,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame799.jpg,0,,2.5162951946,2.5165324211,2008.1179442406,2008.305752039,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame800.jpg,0,,2.5145030022,2.5147371292,2010.6324472427,2010.8204891682,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame801.jpg,0,,2.5150265694,2.5152587891,2013.1474738121,2013.3357479572,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame802.jpg,0,,2.5211892128,2.5214354992,2015.6686630249,2015.8571834564,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame803.jpg,0,,2.5177028179,2.5179929733,2018.1863658428,2018.3751764298,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame804.jpg,0,,2.5156359673,2.5158705711,2020.7020018101,2020.8910470009,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame805.jpg,0,,2.522548914,2.5227832794,2023.224550724,2023.4138302803,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame806.jpg,0,,2.5142674446,2.5145022869,2025.7388181686,2025.9283325672,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame807.jpg,0,,2.5169990063,2.5172348022,2028.2558171749,2028.4455673695,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame808.jpg,0,,2.516630888,2.5168654919,2030.7724480629,2030.9624328613,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame809.jpg,0,,2.5185787678,2.5188136101,2033.2910268307,2033.4812464714,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame810.jpg,0,,2.5142641068,2.5146126747,2035.8052909374,2035.9958591461,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame811.jpg,0,,2.5159130096,2.5161504745,2038.3212039471,2038.5120096207,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame812.jpg,0,,2.5142133236,2.5144517422,2040.8354172707,2041.0264613628,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame813.jpg,0,,2.5140197277,2.5142540932,2043.3494369984,2043.540715456,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame814.jpg,0,,2.5217971802,2.5220308304,2045.8712341786,2046.0627462864,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame815.jpg,0,,2.5168030262,2.5170509815,2048.3880372048,2048.5797972679,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame816.jpg,0,,2.5208666325,2.5211207867,2050.9089038372,2051.1009180546,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame817.jpg,0,,2.5180108547,2.5182521343,2053.4269146919,2053.6191701889,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame818.jpg,0,,2.5152714252,2.5154771805,2055.9421861172,2056.1346473694,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame819.jpg,0,,2.5160932541,2.516326189,2058.4582793713,2058.6509735584,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame820.jpg,0,,2.5228817463,2.5231132507,2060.9811611176,2061.1740868092,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame821.jpg,0,,2.5168604851,2.5170960426,2063.4980216026,2063.6911828518,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame822.jpg,0,,2.5152025223,2.5154354572,2066.0132241249,2066.206618309,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame823.jpg,0,,2.5171072483,2.5173256397,2068.5303313732,2068.7239439488,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame824.jpg,0,,2.5167164803,2.5169839859,2071.0470478535,2071.2409279347,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame825.jpg,0,,2.5138676167,2.5141022205,2073.5609154701,2073.7550301552,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame826.jpg,0,,2.5158686638,2.5161046982,2076.0767841339,2076.2711348534,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame827.jpg,0,,2.5178589821,2.5180952549,2078.594643116,2078.7892301083,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame828.jpg,0,,2.5171771049,2.5174126625,2081.111820221,2081.3066427708,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame829.jpg,0,,2.5210125446,2.5213217735,2083.6328327656,2083.8279645443,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame830.jpg,0,,2.5216686726,2.5218997002,2086.1545014382,2086.3498642445,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame831.jpg,0,,2.5140767097,2.514313221,2088.6685781479,2088.8641774654,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame832.jpg,0,,2.5192661285,2.5195081234,2091.1878442764,2091.3836855888,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame833.jpg,0,,2.5178525448,2.5180921555,2093.7056968212,2093.9017777443,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame834.jpg,0,,2.5170171261,2.5172514915,2096.2227139473,2096.4190292358,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame835.jpg,0,,2.5138821602,2.514136076,2098.7365961075,2098.9331653118,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame836.jpg,0,,2.5167224407,2.5169553757,2101.2533185482,2101.4501206875,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame837.jpg,0,,2.5183634758,2.5186145306,2103.771682024,2103.9687352181,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame838.jpg,0,,2.5163927078,2.5166285038,2106.2880747318,2106.4853637219,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame839.jpg,0,,2.6736183167,2.6738495827,2108.9616930485,2109.1592133045,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame840.jpg,0,,2.5199198723,2.5201528072,2111.4816129208,2111.6793661118,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame841.jpg,0,,2.5212366581,2.5214719772,2114.0028495789,2114.200838089,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame842.jpg,0,,2.5204384327,2.5206727982,2116.5232880116,2116.7215108872,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame843.jpg,0,,2.5178778172,2.5181114674,2119.0411658287,2119.2396223545,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame844.jpg,0,,2.516443491,2.5166780949,2121.5576093197,2121.7563004494,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame845.jpg,0,,2.5150184631,2.5152540207,2124.0726277828,2124.2715544701,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame846.jpg,0,,2.5187768936,2.5190122128,2126.5914046764,2126.7905666828,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame847.jpg,0,,2.5142624378,2.5145018101,2129.1056671143,2129.3050684929,0.400268956,7.479588052,0,2,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame848.jpg,0,,2.51942873,2.5196626186,2131.6250958443,2131.8247311115,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame849.jpg,0,,2.5165863037,2.5168218613,2134.141682148,2134.3415529728,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame850.jpg,0,,2.5931227207,2.5933318138,2136.7348048687,2136.9348847866,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame851.jpg,0,,2.5144968033,2.5147030354,2139.249301672,2139.449587822,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame852.jpg,0,,2.5170710087,2.5173141956,2141.7663726807,2141.9669020176,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame853.jpg,0,,2.5133690834,2.5136036873,2144.2797417641,2144.4805057049,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame854.jpg,0,,2.5156066418,2.5158433914,2146.7953484058,2146.9963490963,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame855.jpg,0,,2.5986814499,2.5989136696,2149.3940298557,2149.5952627659,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame856.jpg,0,,2.5220704079,2.5223104954,2151.9161002636,2152.1175732613,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame857.jpg,0,,2.5923221111,2.5925559998,2154.5084223747,2154.710129261,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame858.jpg,0,,2.517067194,2.5173027515,2157.0254895687,2157.2274320126,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame859.jpg,0,,2.5193991661,2.51963377,2159.5448887348,2159.7470657826,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame860.jpg,0,,2.5157206059,2.515953064,2162.0606093407,2162.2630188465,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame861.jpg,0,,2.5212593079,2.5215013027,2164.5818686485,2164.7845201492,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame862.jpg,0,,2.519382,2.5196170807,2167.1012506485,2167.3041372299,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame863.jpg,0,,2.5969953537,2.5972313881,2169.6982460022,2169.901368618,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame864.jpg,0,,2.5246353149,2.5248739719,2172.2228813171,2172.42624259,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame865.jpg,0,,2.5157477856,2.5159823895,2174.7386291027,2174.9422249794,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame866.jpg,0,,2.6093521118,2.6095781326,2177.3479812145,2177.551803112,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame867.jpg,0,,2.514059782,2.514300108,2179.8620409966,2180.06610322,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame868.jpg,0,,2.5189299583,2.5191726685,2182.3809709549,2182.5852758885,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame869.jpg,0,,2.5222659111,2.5225024223,2184.903236866,2185.1077783108,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame870.jpg,0,,2.5172781944,2.5175135136,2187.4205150604,2187.6252918244,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame871.jpg,0,,2.5153279305,2.5155646801,2189.9358429909,2190.1408565044,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame872.jpg,0,,2.5158247948,2.5160336494,2192.4516677857,2192.6568901539,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame873.jpg,0,,2.5200943947,2.5203275681,2194.9717621803,2195.1772177219,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame874.jpg,0,,2.518966198,2.5192053318,2197.4907283783,2197.6964230538,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame875.jpg,0,,2.5227520466,2.5229895115,2200.0134804249,2200.2194125652,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame876.jpg,0,,2.5207474232,2.5209794044,2202.5342278481,2202.7403919697,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame877.jpg,0,,2.514534235,2.5147788525,2205.0487620831,2205.2551708222,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame878.jpg,0,,2.5136170387,2.5138492584,2207.5623791218,2207.7690200806,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame879.jpg,0,,2.5191895962,2.519425869,2210.081568718,2210.2884459496,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame880.jpg,0,,2.5188047886,2.5190098286,2212.6003735066,2212.8074557781,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame881.jpg,0,,2.5173099041,2.5175440311,2215.1176834107,2215.3249998093,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame882.jpg,0,,2.5174627304,2.5176954269,2217.6351461411,2217.8426952362,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame883.jpg,0,,2.5164208412,2.5166583061,2220.1515669823,2220.3593535423,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame884.jpg,0,,2.520678997,2.5209102631,2222.6722459793,2222.8802638054,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame885.jpg,0,,2.5170967579,2.5173215866,2225.1893427372,2225.397585392,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame886.jpg,0,,2.5160882473,2.516327858,2227.7054309845,2227.91391325,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame887.jpg,0,,2.5219247341,2.5221598148,2230.2273557186,2230.4360730648,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame888.jpg,0,,2.5150783062,2.5153148174,2232.7424340248,2232.9513878822,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame889.jpg,0,,2.5156941414,2.5159285069,2235.2581281662,2235.4673163891,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame890.jpg,0,,2.5161294937,2.5163648129,2237.7742576599,2237.9836812019,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame891.jpg,0,,2.5196139812,2.5198674202,2240.2938716412,2240.5035486221,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame892.jpg,0,,2.5154960155,2.5157277584,2242.8093676567,2243.0192763805,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame893.jpg,0,,2.5162391663,2.5165891647,2245.325606823,2245.5358655453,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame894.jpg,0,,2.5148878098,2.5151226521,2247.8404946327,2248.0509881973,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame895.jpg,0,,2.5206387043,2.5208761692,2250.361133337,2250.5718643665,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame896.jpg,0,,2.5177631378,2.5181007385,2252.8788964748,2253.0899651051,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame897.jpg,0,,2.5149757862,2.5152115822,2255.3938722611,2255.6051766872,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame898.jpg,0,,2.5183954239,2.5186283588,2257.9122676849,2258.1238050461,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame899.jpg,0,,2.5192146301,2.5194532871,2260.4314823151,2260.6432583332,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame900.jpg,0,,2.5151469707,2.5153830051,2262.9466292858,2263.1586413384,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame901.jpg,0,,2.5203831196,2.5206272602,2265.4670124054,2265.6792685986,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame902.jpg,0,,2.51957798,2.5198125839,2267.9865903854,2268.1990811825,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame903.jpg,0,,2.514367342,2.5146019459,2270.5009577274,2270.7136831284,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame904.jpg,0,,2.5178565979,2.5180962086,2273.0188143253,2273.2317793369,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame905.jpg,0,,2.5156927109,2.5159327984,2275.5345070362,2275.7477121353,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame906.jpg,0,,2.5178673267,2.5181005001,2278.052374363,2278.2658126354,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
frame907.jpg,0,,2.5141308308,2.5143651962,2280.5665051937,2280.7801778317,0.400268956,7.479588052,0,1,0,0.1277695716,0.7223042836,0.0022156573,346,6,1956,2308,,,,
