#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Mean Precision (%),TP,FN,FP,TP_MEAN,FN_MEAN,FP_MEAN,TP_TOTAL,FP_TOTAL,FN_TOTAL,Number_of_objects,,Confidance ,Precision,Recall
frame847.jpg,0,,2.5268468857,2.5271046162,2127.938035965,2128.145843029,0.3968506257,8.1715313139,0,2,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame848.jpg,0,,2.5261867046,2.5264303684,2130.4642226696,2130.6722733975,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame849.jpg,0,,2.5265128613,2.5267615318,2132.9907355309,2133.1990349293,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame850.jpg,0,,2.5268311501,2.5270800591,2135.5175666809,2135.7261149883,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame851.jpg,0,,2.5297262669,2.5299754143,2138.0472929478,2138.2560904026,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame852.jpg,0,,2.5269505978,2.5271947384,2140.5742435455,2140.783285141,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame853.jpg,0,,2.5269649029,2.5272130966,2143.1012084484,2143.3104982376,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame854.jpg,0,,2.5292594433,2.5295040607,2145.6304678917,2145.8400022984,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame855.jpg,0,,2.5244526863,2.5247104168,2148.154920578,2148.3647127152,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame856.jpg,0,,2.5246150494,2.5248610973,2150.6795356274,2150.8895738125,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame857.jpg,0,,2.5276474953,2.5278697014,2153.2071831226,2153.4174435139,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame858.jpg,0,,2.5272939205,2.5275371075,2155.7344770432,2155.9449806213,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame859.jpg,0,,2.524184227,2.524433136,2158.2586612702,2158.4694137573,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame860.jpg,0,,2.5247635841,2.5250122547,2160.7834248543,2160.994426012,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame861.jpg,0,,2.5250413418,2.5252857208,2163.3084661961,2163.5197117329,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame862.jpg,0,,2.5248661041,2.5251102448,2165.8333323002,2166.0448219776,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame863.jpg,0,,2.5227539539,2.5230033398,2168.3560862541,2168.5678253174,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame864.jpg,0,,2.5235419273,2.5237894058,2170.8796281815,2171.0916147232,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame865.jpg,0,,2.5271837711,2.5274279118,2173.4068119526,2173.619042635,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame866.jpg,0,,2.5240464211,2.524294138,2175.9308583737,2176.1433367729,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame867.jpg,0,,2.526102066,2.5263442993,2178.4569604397,2178.6696810722,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame868.jpg,0,,2.5261149406,2.5263652802,2180.9830753803,2181.1960463524,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame869.jpg,0,,2.5252270699,2.52546978,2183.5083024502,2183.7215161324,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame870.jpg,0,,2.5258612633,2.526119709,2186.0341637135,2186.2476358414,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame871.jpg,0,,2.5274834633,2.5278542042,2188.5616471768,2188.7754900456,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame872.jpg,0,,2.5264372826,2.5266802311,2191.0880844593,2191.3021702767,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame873.jpg,0,,2.5249733925,2.5252194405,2193.6130578518,2193.8273897171,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame874.jpg,0,,2.5252792835,2.5255255699,2196.1383371353,2196.352915287,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame875.jpg,0,,2.5244207382,2.5246706009,2198.6627578735,2198.8775858879,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame876.jpg,0,,2.4660747051,2.4663233757,2201.1288325787,2201.3439092636,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame877.jpg,0,,2.5282969475,2.5285415649,2203.6571295261,2203.8724508286,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame878.jpg,0,,2.5269372463,2.5271835327,2206.1840667725,2206.3996343613,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame879.jpg,0,,2.5246787071,2.5249249935,2208.7087454796,2208.9245593548,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame880.jpg,0,,2.5243330002,2.524576664,2211.2330784798,2211.4491360188,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame881.jpg,0,,2.5265676975,2.5268139839,2213.7596461773,2213.9759500027,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame882.jpg,0,,2.5249705315,2.5251948833,2216.2846167088,2216.501144886,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame883.jpg,0,,2.5252485275,2.525500536,2218.8098652363,2219.026645422,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame884.jpg,0,,2.5247027874,2.5249443054,2221.3345680237,2221.5515897274,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame885.jpg,0,,2.5256609917,2.5259079933,2223.8602290154,2224.0774977207,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame886.jpg,0,,2.5303456783,2.5305922031,2226.3905746937,2226.6080899239,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame887.jpg,0,,2.5251538754,2.5253992081,2228.915728569,2229.1334891319,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame888.jpg,0,,2.5254871845,2.5257337093,2231.4412157536,2231.6592228413,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame889.jpg,0,,2.5306732655,2.5309164524,2233.971889019,2234.1901392937,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame890.jpg,0,,2.5258030891,2.5260517597,2236.4976921082,2236.7161910534,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame891.jpg,0,,2.5243480206,2.5245904922,2239.0220401287,2239.2407815456,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame892.jpg,0,,2.5301356316,2.5303823948,2241.5521757603,2241.7711639404,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame893.jpg,0,,2.5246605873,2.5249085426,2244.0768363476,2244.2960724831,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame894.jpg,0,,2.5290780067,2.5293242931,2246.6059143543,2246.8253967762,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame895.jpg,0,,2.5248868465,2.5251302719,2249.1308012009,2249.3505270481,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame896.jpg,0,,2.5253117085,2.5255584717,2251.6561129093,2251.8760855198,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame897.jpg,0,,2.5285918713,2.5288369656,2254.1847047806,2254.4049224854,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame898.jpg,0,,2.5285174847,2.5287759304,2256.7132222653,2256.9336984158,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame899.jpg,0,,2.5242774487,2.5245265961,2259.2374997139,2259.4582250118,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame900.jpg,0,,2.5302805901,2.5304956436,2261.767780304,2261.9887206555,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame901.jpg,0,,2.5261385441,2.5263836384,2264.293918848,2264.5151042938,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame902.jpg,0,,2.5266654491,2.5269086361,2266.8205842972,2267.0420129299,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame903.jpg,0,,2.5244550705,2.5247001648,2269.3450393677,2269.5667130947,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame904.jpg,0,,2.5241942406,2.5244376659,2271.8692336083,2272.0911507607,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame905.jpg,0,,2.5280559063,2.5283033848,2274.3972895146,2274.6194541454,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame906.jpg,0,,2.5255146027,2.5257592201,2276.9228041172,2277.1452133656,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame907.jpg,0,,2.5262093544,2.5264537334,2279.4490134716,2279.671667099,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame908.jpg,0,,2.5280034542,2.5282201767,2281.9770169258,2282.1998872757,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame909.jpg,0,,2.5252943039,2.5255417824,2284.5023112297,2284.7254290581,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame910.jpg,0,,2.5235784054,2.5238249302,2287.0258896351,2287.2492539883,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame911.jpg,0,,2.5268800259,2.5271437168,2289.552769661,2289.7763977051,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame912.jpg,0,,2.5258340836,2.5260777473,2292.0786037445,2292.3024754524,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame913.jpg,0,,2.5265262127,2.5267717838,2294.6051299572,2294.8292472363,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame914.jpg,0,,2.5279073715,2.5281527042,2297.1330373287,2297.3573999405,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame915.jpg,0,,2.5247673988,2.5250167847,2299.6578047276,2299.8824167252,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame916.jpg,0,,2.5267825127,2.5270416737,2302.1845872402,2302.4094583988,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame917.jpg,0,,2.5241043568,2.5243496895,2304.708691597,2304.9338080883,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame918.jpg,0,,2.5282080173,2.5284523964,2307.2368996143,2307.4622604847,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame919.jpg,0,,2.5276646614,2.5279071331,2309.7645642758,2309.9901676178,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame920.jpg,0,,2.5302298069,2.5304756165,2312.2947940827,2312.5206432343,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame921.jpg,0,,2.5243058205,2.5245480537,2314.8190999031,2315.045191288,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame922.jpg,0,,2.5234479904,2.5236947536,2317.3425478935,2317.5688860417,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame923.jpg,0,,2.5304367542,2.5306816101,2319.8729846478,2320.0995676518,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame924.jpg,0,,2.5274817944,2.5277268887,2322.4004664421,2322.6272945404,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame925.jpg,0,,2.5232584476,2.5235135555,2324.9237248898,2325.1508080959,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame926.jpg,0,,2.5296750069,2.5299196243,2327.4533998966,2327.6807277203,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame927.jpg,0,,2.5257878304,2.5260331631,2329.979187727,2330.2067608833,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame928.jpg,0,,2.5245375633,2.5247833729,2332.5037252903,2332.7315442562,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame929.jpg,0,,2.5286943913,2.5289416313,2335.0324196816,2335.2604858875,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame930.jpg,0,,2.5251250267,2.525339365,2337.5575447083,2337.7858252525,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame931.jpg,0,,2.5255818367,2.5258266926,2340.083126545,2340.3116519451,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame932.jpg,0,,2.5258746147,2.5261206627,2342.6090011597,2342.8377726078,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame933.jpg,0,,2.5272848606,2.527528286,2345.1362860203,2345.3653008938,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame934.jpg,0,,2.526468277,2.5267183781,2347.6627542973,2347.8920192719,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame935.jpg,0,,2.5263726711,2.5266191959,2350.1891269684,2350.4186384678,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame936.jpg,0,,2.5250096321,2.5252523422,2352.7141366005,2352.94389081,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame937.jpg,0,,2.5252132416,2.5254580975,2355.2393498421,2355.4693489075,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame938.jpg,0,,2.5275230408,2.5277392864,2357.7668728829,2357.9970881939,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame939.jpg,0,,2.5270941257,2.5274488926,2360.2939670086,2360.5245370865,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame940.jpg,0,,2.5231540203,2.5233976841,2362.8171210289,2363.0479347706,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame941.jpg,0,,2.5229213238,2.5231702328,2365.3400423527,2365.5711050034,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame942.jpg,0,,2.5283260345,2.5285739899,2367.8683683872,2368.0996789932,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame943.jpg,0,,2.5221838951,2.5224313736,2370.3905522823,2370.6221103668,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame944.jpg,0,,2.5239315033,2.5241811275,2372.9144837856,2373.1462914944,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame945.jpg,0,,2.5287241936,2.5289614201,2375.4432079792,2375.6752529144,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame946.jpg,0,,2.5231308937,2.5233809948,2377.9663388729,2378.1986339092,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame947.jpg,0,,2.5291693211,2.5294222832,2380.495508194,2380.7280561924,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame948.jpg,0,,2.5287468433,2.5289626122,2383.0242550373,2383.2570188046,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame949.jpg,0,,2.522721529,2.522970438,2385.5469765663,2385.7799892426,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame950.jpg,0,,2.5301163197,2.5303683281,2388.077092886,2388.3103575707,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame951.jpg,0,,2.5264515877,2.5266969204,2390.6035444737,2390.8370544911,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame952.jpg,0,,2.5245287418,2.5247857571,2393.1280732155,2393.3618402481,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame953.jpg,0,,2.5268456936,2.5270905495,2395.6549189091,2395.8889307976,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame954.jpg,0,,2.5247423649,2.524987936,2398.179661274,2398.4139187336,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame955.jpg,0,,2.5244250298,2.5246696472,2400.7040863037,2400.9385883808,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame956.jpg,0,,2.5291032791,2.5293457508,2403.2331895828,2403.4679341316,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame957.jpg,0,,2.5254793167,2.5257372856,2405.7586688995,2405.9936714172,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame958.jpg,0,,2.5246620178,2.5249128342,2408.2833309174,2408.5185842514,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame959.jpg,0,,2.5284020901,2.5286478996,2410.8117330074,2411.047232151,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame960.jpg,0,,2.5244355202,2.524682045,2413.3361685276,2413.571914196,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame961.jpg,0,,2.5252532959,2.5255002975,2415.8614218235,2416.0974144936,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame962.jpg,0,,2.5284192562,2.5286653042,2418.3898410797,2418.6260797978,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame963.jpg,0,,2.5295641422,2.5298113823,2420.9194052219,2421.15589118,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame964.jpg,0,,2.5264811516,2.5267269611,2423.4458863735,2423.6826181412,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame965.jpg,0,,2.525282383,2.5255293846,2425.9711687565,2426.2081475258,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame966.jpg,0,,2.5266497135,2.526894331,2428.49781847,2428.7350418568,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame967.jpg,0,,2.5246839523,2.52495718,2431.0225024223,2431.2599990368,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame968.jpg,0,,2.5266771317,2.5269269943,2433.549179554,2433.7869260311,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame969.jpg,0,,2.5266144276,2.5268745422,2436.0757939816,2436.3138005734,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame970.jpg,0,,2.526422739,2.5266685486,2438.6022167206,2438.8404691219,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame971.jpg,0,,2.5299630165,2.5302047729,2441.1321797371,2441.3706738949,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame972.jpg,0,,2.525093317,2.5253491402,2443.6572730541,2443.8960230351,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame973.jpg,0,,2.5275244713,2.5277721882,2446.1847975254,2446.4237952232,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame974.jpg,0,,2.5304312706,2.5306766033,2448.715228796,2448.9544718266,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame975.jpg,0,,2.5264182091,2.5266633034,2451.2416470051,2451.4811351299,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame976.jpg,0,,2.5261831284,2.5264286995,2453.7678301334,2454.0075638294,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame977.jpg,0,,2.5279786587,2.5282292366,2456.2958087921,2456.535793066,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame978.jpg,0,,2.5256814957,2.5259261131,2458.8214902878,2459.0617191792,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame979.jpg,0,,2.5260663033,2.5263125896,2461.347556591,2461.5880317688,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame980.jpg,0,,2.5299391747,2.5301823616,2463.8774957657,2464.1182141304,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame981.jpg,0,,2.5254952908,2.5257408619,2466.4029910565,2466.6439549923,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame982.jpg,0,,2.5254721642,2.5257265568,2468.9284632206,2469.1696815491,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame983.jpg,0,,2.5285871029,2.5288310051,2471.4570503235,2471.6985125542,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame984.jpg,0,,2.5271840096,2.5274250507,2473.984234333,2474.2259376049,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame985.jpg,0,,2.5248291492,2.5250751972,2476.5090634823,2476.7510128021,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame986.jpg,0,,2.5309855938,2.5312149525,2479.0400490761,2479.2822277546,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame987.jpg,0,,2.5257644653,2.5260076523,2481.5658135414,2481.8082354069,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame988.jpg,0,,2.5262074471,2.5264573097,2484.0920209885,2484.3346927166,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame989.jpg,0,,2.5285253525,2.5287718773,2486.620546341,2486.8634645939,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame990.jpg,0,,2.5251197815,2.5253658295,2489.1456661224,2489.3888304234,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
frame991.jpg,0,,2.5249130726,2.525159359,2491.670579195,2491.9139897823,0.3968506257,8.1715313139,0,1,0,0.1458641064,0.7042097489,0.020310192,395,55,1907,2357,,,,
